,date,whale_address,sent_amount_btc,received_amount_btc
12050,2021-06-12,16J5dHdRbgoZ9VmLkEGJnk2eLXpQefYJTe,0.0,5.47e-06
11692,2021-06-12,1HJDQbLauXEkzsTujzw5PaAqbcDCBeLiq1,0.0,5.47e-06
11788,2021-06-12,15MZvKjqeNz4AVz2QrHumQcRJq2JVHjFUz,0.0,5.47e-06
2412,2021-06-13,1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,0.0,5.47e-06
6910,2021-06-14,1Ly9nQEyaRQoRPSAE4dABrpav2SaAR383W,0.0,19.04343333
6640,2021-06-14,15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza,0.0,102.92963367
6918,2021-06-14,1Ly9nQEyaRQoRPSAE4dABrpav2SaAR383W,0.0,102.92963367
7971,2021-06-14,1Cm9ugUjEUyMvjB3uWxESapa861uEtcVyc,0.0,102.92963367
7018,2021-06-14,154sxXJekWHQ5nPxkkaWnMghy4o9qWaNdU,0.0,17.12216727
7966,2021-06-14,1Cm9ugUjEUyMvjB3uWxESapa861uEtcVyc,0.0,69.47803555
552,2021-06-14,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,0.0,5.47e-06
6613,2021-06-14,15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza,0.0,18.31899293
7032,2021-06-14,154sxXJekWHQ5nPxkkaWnMghy4o9qWaNdU,0.0,102.92963367
8025,2021-06-14,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,22.34311945
8011,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,26.61082718
8101,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,63.60774838
8030,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,12.98928593
8102,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,27.42634788
8048,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,60.91870705
8024,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.12113855
8016,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,102.41027799
8029,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.53924793
8035,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.53924793
8005,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,102.16173345
8014,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.42722731
8037,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.6470057
8038,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.12113855
7999,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,64.26102014
8040,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.12113855
8008,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,102.41027799
8022,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.53924793
8012,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,101.53924793
8129,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,81.98414316
8026,2021-06-15,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,102.41027799
8139,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,102.61243708
8136,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,109.24610037
8142,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,46.99890494
8135,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,100.34210054
8133,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,36.55236103
8144,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,100.34210054
8147,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,101.03147054
8131,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,99.76120769
8127,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,100.34210054
8119,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,57.54316025
8116,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,99.73553122
8115,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,100.0100825
8113,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,18.17657441
8107,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,100.40477506
8141,2021-06-15,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,99.76120769
8049,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76955761
8122,2021-06-16,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,99.76955761
8217,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,41.4211504
8225,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.50318431
8065,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.67278691
8227,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8228,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8156,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,41.42243832
8068,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.771885
8155,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,100.18184536
8231,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8246,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8087,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76955761
8082,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76955761
8181,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,99.65749117
8151,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,48.41298303
8210,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8244,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,41.66790475
8081,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,10.73718932
8182,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,99.67137519
8208,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.50318431
8242,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.67278691
8079,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,47.44678169
8207,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.62063121
8071,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.771885
8239,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.50318431
8238,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,41.7744
8076,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76955761
8063,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.771885
8062,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,63.24529813
8121,2021-06-16,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,46.78901782
8224,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8173,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,101.33797266
8219,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.60877169
8051,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76955761
8172,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,20.28488017
8162,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,15.83719388
8050,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.67278691
8199,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.58066093
8096,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.771885
8057,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76767965
8174,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,99.70920328
8160,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,99.65749117
8092,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.76955761
8222,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,28.61401955
8061,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,70.54680816
8213,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,99.62063121
8159,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,100.18184536
8165,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,99.70920328
8169,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,28.62287244
8074,2021-06-16,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,99.771885
8164,2021-06-16,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,99.70920328
8220,2021-06-16,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,38.26235289
8289,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.60691631
8193,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,100.95642415
8195,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,109.29710888
8191,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,108.37118612
8166,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,100.78934846
8153,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,100.95642415
10887,2021-06-17,1MYKsgDeFs2pa2nSWJdcdV9vsaJGnhB23h,0.0,5.47e-06
8293,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,48.39789886
8447,2021-06-17,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.61600914
8283,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.5894838
8482,2021-06-17,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,37.86575668
8292,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.60691631
8157,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,19.36354447
8460,2021-06-17,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,72.02990042
8285,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,47.20688841
8179,2021-06-17,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,69.68748633
8297,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.60691631
8256,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,28.43398822
8255,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.66426865
8259,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.62173636
8272,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,35.2569013
8270,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.60691631
8277,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,101.5540724
8263,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,108.06557617
8248,2021-06-17,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,32.29391963
8264,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,29.52765465
10963,2021-06-17,1Hg9Bc1yVmeGcKUgFcbZtF8UYXVnsq1qK,0.0,5.47e-06
8099,2021-06-17,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,104.80380156
8258,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,86.7755274
8252,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.66426865
8265,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.533817
8085,2021-06-17,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,104.48381786
8249,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.28488236
8276,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,102.66426865
8280,2021-06-17,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,94.55647277
8838,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8588,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8814,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8648,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
8812,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8819,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
7931,2021-06-18,12GQSEPmoCiw7zrWJbsYa5SD3hkKPSzyAq,0.0,108.34290239
6982,2021-06-18,152BK6BQa672Dy8PHf4JQtS27pBRBiYy6e,0.0,105.37865542
8620,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
8639,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
8840,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8636,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
8694,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8841,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8843,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8595,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8598,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8634,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,85.52171343
8632,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8599,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8629,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
8799,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8642,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8004,2021-06-18,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,66.40579325
8177,2021-06-18,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,62.04833979
8652,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
8677,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8676,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8675,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8828,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8790,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8830,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8832,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8020,2021-06-18,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,0.0,105.41670091
8204,2021-06-18,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,64.46139039
8685,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8579,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8672,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8671,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8796,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8441,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,45.81335353
8670,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8689,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
6948,2021-06-18,152BK6BQa672Dy8PHf4JQtS27pBRBiYy6e,0.0,23.34673709
8668,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8666,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8583,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,33.88176414
8824,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8783,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8664,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,33.88176414
8823,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8660,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8584,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8654,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,73.82704932
8105,2021-06-18,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,0.0,54.5220528
8690,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8582,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8845,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8456,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,88.44538208
8603,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8449,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8450,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8455,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.69867928
6909,2021-06-18,1Ly9nQEyaRQoRPSAE4dABrpav2SaAR383W,0.0,112.77489536
8612,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8800,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8459,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8701,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8462,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8568,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8468,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8567,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8469,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,31.63533811
8566,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
7113,2021-06-18,1D387jd5ZuvudpUQrSv8vK5b2M1SBnvdY8,0.0,107.41407522
8471,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8474,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,106.04949618
8477,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,112.67424328
8565,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8613,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8478,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8481,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.69867928
8616,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8484,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8624,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8679,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8069,2021-06-18,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,105.55949436
8281,2021-06-18,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,105.74900605
8558,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8772,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,96.01862197
8473,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.93214997
8445,2021-06-18,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,0.0,102.69867928
8610,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,102.93214997
7003,2021-06-18,154sxXJekWHQ5nPxkkaWnMghy4o9qWaNdU,0.0,112.77489536
8806,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8223,2021-06-18,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,105.55949436
8053,2021-06-18,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,25.42498578
8606,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
8854,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8626,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8855,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8850,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8627,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8698,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8607,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
7115,2021-06-18,1D387jd5ZuvudpUQrSv8vK5b2M1SBnvdY8,0.0,90.60044376
8856,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,105.74900605
8703,2021-06-18,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,0.0,105.74900605
8574,2021-06-18,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
6628,2021-06-18,15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza,0.0,78.9424391
8294,2021-06-18,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,0.0,17.64049005
7987,2021-06-18,1Cm9ugUjEUyMvjB3uWxESapa861uEtcVyc,0.0,112.77489536
8803,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8861,2021-06-18,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,0.0,33.88176414
8608,2021-06-18,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,0.0,105.74900605
8809,2021-06-18,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,0.0,105.74900605
8161,2021-06-18,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,105.74900605
8601,2021-06-19,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,0.0,105.74900605
2192,2021-06-19,33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,0.0,1230.62625117
8098,2021-06-20,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,115.67335153
6644,2021-06-20,15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza,0.0,111.23213143
8243,2021-06-20,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,111.23213143
8091,2021-06-20,15n6GcFRFm3287FotAWunZe58D9yXx13AB,0.0,111.23213143
8197,2021-06-20,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,0.0,79.48375369
6367,2021-06-20,1DDWbJhKqfidczaHF1ugGP2KzPgcaU3tGD,0.0,24.57794865
6653,2021-06-20,15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza,0.0,30.6932088
6573,2021-06-20,1EF3T11bL7yua2yJo4waaQ3RgewNwRnKMw,0.0,58.17604531
8211,2021-06-20,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,0.0,111.23213143
